year,match_num,match_num_t,score_time_1,1_team_order,1_total_order,score_time_2,2_team_order,2_total_order,score_time_3,3_team_order,3_total_order,score_time_4,4_team_order,4_total_order,score_time_5,5_team_order,5_total_order,score_time_6,6_team_order,6_total_order,score_time_7,7_team_order,7_total_order,score_time_8,8_team_order,8_total_order,score_time_9,9_team_order,9_total_order,score_time_10,10_team_order,10_total_order,score_time_11,11_team_order,11_total_order,score_time_12,12_team_order,12_total_order,score_time_13,13_team_order,13_total_order,score_time_14,14_team_order,14_total_order,score_time_15,15_team_order,15_total_order,W_L,H_A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,202.0,3108.0,23.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,203.0,3109.0,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,204.0,3110.0,54.0,1.0,1.0,81.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,204.0,3110.0,55.0,1.0,2.0,82.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,205.0,3111.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,205.0,3111.0,58.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,206.0,3112.0,87.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,207.0,3113.0,3.0,1.0,1.0,27.0,2.0,2.0,32.0,3.0,3.0,81.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,207.0,3113.0,46.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,208.0,3114.0,85.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,208.0,3114.0,41.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,209.0,3115.0,56.0,1.0,1.0,74.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,210.0,3116.0,22.0,1.0,1.0,90.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,210.0,3116.0,24.0,1.0,2.0,28.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,211.0,3117.0,71.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,211.0,3117.0,8.0,1.0,1.0,47.0,2.0,2.0,59.0,3.0,3.0,90.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,212.0,3118.0,52.0,1.0,1.0,67.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,213.0,3119.0,44.0,1.0,3.0,46.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,213.0,3119.0,10.0,1.0,1.0,41.0,2.0,2.0,71.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,214.0,3120.0,78.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,214.0,3120.0,24.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,215.0,3121.0,3.0,1.0,1.0,4.0,2.0,2.0,17.0,3.0,3.0,31.0,4.0,4.0,83.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,217.0,3123.0,25.0,1.0,1.0,37.0,2.0,3.0,49.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,217.0,3123.0,33.0,1.0,2.0,88.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,219.0,3125.0,24.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,219.0,3125.0,13.0,1.0,1.0,45.0,2.0,3.0,60.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,221.0,3127.0,47.0,1.0,1.0,56.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,222.0,3128.0,38.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,223.0,3129.0,48.0,1.0,1.0,69.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,224.0,3130.0,52.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,224.0,3130.0,24.0,1.0,1.0,50.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,225.0,3131.0,73.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,225.0,3131.0,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,226.0,3132.0,87.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,227.0,3133.0,73.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,228.0,3134.0,47.0,1.0,1.0,57.0,2.0,2.0,59.0,3.0,3.0,81.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,229.0,3135.0,10.0,1.0,1.0,57.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,229.0,3135.0,13.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,230.0,3136.0,71.0,1.0,3.0,90.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,230.0,3136.0,22.0,1.0,1.0,68.0,2.0,2.0,89.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,231.0,3137.0,1.0,1.0,1.0,41.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,231.0,3137.0,52.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,232.0,3138.0,19.0,1.0,1.0,69.0,2.0,3.0,90.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,232.0,3138.0,62.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,233.0,3139.0,39.0,1.0,1.0,54.0,2.0,2.0,77.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,233.0,3139.0,65.0,1.0,3.0,90.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,234.0,3140.0,54.0,1.0,1.0,86.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,234.0,3140.0,65.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,235.0,3141.0,22.0,1.0,3.0,82.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,235.0,3141.0,11.0,1.0,1.0,21.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,236.0,3142.0,52.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,237.0,3143.0,53.0,1.0,1.0,61.0,2.0,2.0,63.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,238.0,3144.0,79.0,1.0,2.0,90.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,238.0,3144.0,73.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,239.0,3145.0,2.0,1.0,1.0,13.0,2.0,2.0,18.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,239.0,3145.0,57.0,1.0,4.0,88.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,240.0,3146.0,24.0,1.0,1.0,45.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,240.0,3146.0,59.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,241.0,3147.0,23.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,242.0,3148.0,26.0,1.0,1.0,76.0,2.0,2.0,86.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,243.0,3149.0,26.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,244.0,3150.0,47.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,244.0,3150.0,39.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,245.0,3151.0,35.0,1.0,2.0,43.0,2.0,3.0,65.0,3.0,7.0,70.0,4.0,8.0,83.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,245.0,3151.0,30.0,1.0,1.0,45.0,2.0,4.0,47.0,3.0,5.0,51.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,246.0,3152.0,18.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,247.0,3153.0,11.0,1.0,1.0,65.0,2.0,2.0,70.0,3.0,3.0,75.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,248.0,3154.0,8.0,1.0,1.0,20.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,249.0,3155.0,52.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,250.0,3156.0,22.0,1.0,1.0,36.0,2.0,2.0,68.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,250.0,3156.0,61.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,251.0,3157.0,76.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,251.0,3157.0,38.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,252.0,3158.0,2.0,1.0,1.0,65.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,252.0,3158.0,39.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,253.0,3159.0,82.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,255.0,3161.0,11.0,1.0,1.0,86.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,256.0,3162.0,62.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,256.0,3162.0,60.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,257.0,3163.0,8.0,1.0,1.0,64.0,2.0,2.0,67.0,3.0,3.0,71.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,258.0,3164.0,1.0,1.0,1.0,62.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,258.0,3164.0,30.0,1.0,2.0,80.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,259.0,3165.0,65.0,1.0,1.0,71.0,2.0,2.0,90.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,260.0,3166.0,33.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,260.0,3166.0,49.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,261.0,3167.0,45.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,261.0,3167.0,27.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,262.0,3168.0,22.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,264.0,3170.0,14.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,264.0,3170.0,42.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,265.0,3171.0,61.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,265.0,3171.0,3.0,1.0,1.0,35.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,266.0,3172.0,62.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,266.0,3172.0,84.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,267.0,3173.0,5.0,1.0,1.0,42.0,2.0,2.0,85.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,268.0,3174.0,17.0,1.0,1.0,34.0,2.0,2.0,60.0,3.0,4.0,87.0,4.0,6.0,90.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,268.0,3174.0,53.0,1.0,3.0,75.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,269.0,3175.0,18.0,1.0,1.0,48.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,270.0,3176.0,45.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,271.0,3177.0,29.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,271.0,3177.0,69.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,272.0,3178.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,272.0,3178.0,77.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,273.0,3179.0,12.0,1.0,1.0,70.0,2.0,3.0,72.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,273.0,3179.0,66.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,274.0,3180.0,59.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,275.0,3181.0,55.0,1.0,2.0,63.0,2.0,3.0,66.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,275.0,3181.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,276.0,3182.0,28.0,1.0,2.0,39.0,2.0,4.0,41.0,3.0,5.0,45.0,4.0,6.0,64.0,5.0,7.0,78.0,6.0,8.0,90.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,276.0,3182.0,26.0,1.0,1.0,33.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,277.0,3183.0,33.0,1.0,1.0,87.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,277.0,3183.0,55.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,278.0,3184.0,75.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,278.0,3184.0,12.0,1.0,1.0,63.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,279.0,3185.0,48.0,1.0,1.0,63.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,279.0,3185.0,70.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,280.0,3186.0,86.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,282.0,3188.0,7.0,1.0,1.0,21.0,2.0,2.0,85.0,3.0,3.0,86.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,283.0,3189.0,17.0,1.0,1.0,86.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,284.0,3190.0,33.0,1.0,1.0,83.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,285.0,3191.0,39.0,1.0,1.0,63.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,286.0,3192.0,66.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,286.0,3192.0,82.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,287.0,3193.0,88.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,289.0,3195.0,20.0,1.0,1.0,45.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,289.0,3195.0,31.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,290.0,3196.0,79.0,1.0,1.0,87.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,291.0,3197.0,23.0,1.0,2.0,28.0,2.0,3.0,39.0,3.0,4.0,83.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,291.0,3197.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,292.0,3198.0,40.0,1.0,1.0,57.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,H
1999.0,293.0,3199.0,37.0,1.0,1.0,40.0,2.0,2.0,71.0,3.0,3.0,79.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,A
1999.0,294.0,3200.0,75.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,H
1999.0,294.0,3200.0,69.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,A
1999.0,295.0,3201.0,51.0,1.0,1.0,88.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
1999.0,295.0,3201.0,67.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
1999.0,296.0,3202.0,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,A
